var_id,tag_name,story_id,psr_idx,psr_style,is_footnote,text,permission
C_000813,story_03_ch03_rt03,u12fa,195,02-02 解説 本文,False,福崎：　まずEBITDAは、当然、重要な指標です。 他は、投資先企業のビジネスモデルなどによって、どのKPIが適切かは異なりますが、株式価値の最大化に向けて、重要なレバーとなるものをＫＰＩに設定しています。そのうえで、少なくとも、毎月、進捗を確認しています。 これまでの経験から、ＫＰＩは、多すぎるとフォーカスすべきポイントが曖昧になりがちなので、ある程度絞り込むことを意識しています。,TEXT_ONLY_REPLACE
C_000814,story_03_ch03_rt03,u12fa,196,02-02 解説 本文,False,岡： そのKPIは、投資先企業の経営陣の報酬制度にも紐づいていますか？,TEXT_ONLY_REPLACE
C_000815,story_03_ch03_rt03,u12fa,197,02-02 解説 本文,False,福崎： はい、必要に応じてですが、KPIの達成度を成果報酬とも紐づけています。 ＥＢＩＴＤＡの達成度に加えて、例えば、エンゲージメントの向上を推進いただく役員には離職率や従業員満足度をＫＰＩとし、達成度に応じて、成果報酬を計算するといったことをしています。,TEXT_ONLY_REPLACE
C_000816,story_03_ch03_rt03,u12fa,198,02-02 解説 本文,False,岡： 報酬制度と紐づいていると、KPIを達成することに対する意識がさらに高まりますね。 金田さんのところでは、KPIについて、いかがですか？,TEXT_ONLY_REPLACE
C_000817,story_03_ch03_rt03,u12fa,199,02-02 解説 本文,False,金田： 当社では、投資先企業のPDCAを回すためのＫＰＩの設定は、投資先企業を担当している各チームに任せています。 結果として、１つ２つしか設定しないこともあれば、財務数値目標を定めずに、定性的な行動内容に焦点を当ててＰＤＣＡを回していることもあります。 投資先企業がどういうフェーズにあるか、何が経営課題になっているかによって、見ていくＫＰＩを変えるので、一概に「ＫＰＩはこれです」というものはありません。たとえば、マーケティングが大事な局面では、露出度などマーケットでのポジショニングに関するKPIを設定しますし、生産が大事な局面では生産性に関するKPIが、品質が心配な場合は不良率などがKPIになります。,TEXT_ONLY_REPLACE
C_000818,story_03_ch03_rt03,u12fa,200,02-02 解説 本文,False,岡： 各チームが投資先企業のPDCAを回す際にみているKPIは、状況によって変えているということですね。 では、金田さんが各チームをみる際のKPIは、何かありますか？,TEXT_ONLY_REPLACE
C_000819,story_03_ch03_rt03,u12fa,201,02-02 解説 本文,False,金田： もちろんあります。 私と投資チームのやり取りはシンプルにEBITDAとNet-Debt、純資産、あとは毎月の変化を促すための行動リストの進捗です。毎月しっかり見ています。 それからＫＰＩといえるか分かりませんが、数字以上に行動量やスピードを大事にして運営しています。,TEXT_ONLY_REPLACE
C_000820,story_03_ch03_rt03,u12fa,202,02-01 解説見出し,False,４．TSA,TEXT_ONLY_REPLACE
C_000821,story_03_ch03_rt03,u12fa,203,02-02 解説 本文,False,岡： では、四つ目のTSAについてです。 カーブアウト案件だと、元の親会社との間でTSAを締結しますが、どういったところが大きな論点になりますか？,TEXT_ONLY_REPLACE
C_000822,story_03_ch03_rt03,u12fa,204,02-02 解説 本文,False,福崎：　カーブアウト案件のＤＤにおいて、スタンドアロンイシュー,TEXT_ONLY_REPLACE
C_000823,story_03_ch03_rt03,u12fa,204,02-02 解説 本文,True,　スタンドアロンイシューとは、親会社から切り離されたことに伴って発生する論点のこと。,TEXT_ONLY_REPLACE
C_000824,story_03_ch03_rt03,u12fa,204,02-02 解説 本文,False,はDDの際に、大きなモジュールと位置付けて、深堀りをしています。ディールを検討するにあたって、これは極めて重要な確認ポイントですから。特に、ITなどの経営インフラについては、親会社への依存度が高いことが多いです。その場合、投資先企業が独り立ちできる体制ができるまで、ということになりますので、ＴＳAにおいて設定する期間は様々です。 とはいえＥＸＩＴの時点では、親会社への依存がない、独立した形で事業運営ができる状態にする必要があるので、詳細なアクションプランを策定して、スケジュールどおりに独り立ちできるよう、取り組んでいます。,TEXT_ONLY_REPLACE
C_000825,story_03_ch03_rt03,u12fa,206,02-02 解説 本文,False,岡： 確かに、ITは、移行を含めて、時間もかかりますし、かけるコストも大きいでね。 金田さんのところでは、いかがですか？,TEXT_ONLY_REPLACE
C_000826,story_03_ch03_rt03,u12fa,207,02-02 解説 本文,False,金田： 親会社への依存度が高すぎる案件は、そもそも投資案件として検討の俎上に載せないので、事業の根幹に係る要素がＴＳＡに入っていることはあまりありません。 どういった要素をTSAに入れるか、独り立ちまでにどれくらいの期間を想定するかは、案件によって様々です。でも共通して議論になるのは、システムと不動産、この二点でしょうか。 システムであれば、難易度によりますが、独り立ちするのに1-2年かかりますし、不動産は、双方急ぐ話でなければ、５年くらいかけて分離することもあります。 それから、これが重要なところですが、「精神的な独り立ち」と言う意味では、早期に独り立ち出来ているケースが多いです。その点は、我々もしっかりとサポートしていますが、そもそも本人たちが独立に際して、気合が入っておられるケースが多いように思います。こうした正のエネルギーを事業成長に向かわせることが、カーブアウト案件の醍醐味だと思っています。 ,TEXT_ONLY_REPLACE
C_000827,story_03_ch03_rt03,u12fa,208,02-01 解説見出し,False,５．１００日プラン,TEXT_ONLY_REPLACE
C_000828,story_03_ch03_rt03,u12fa,209,02-02 解説 本文,False,岡： なるほど。精神的な独り立ちは、とても重要ですね。 では、最後のアジェンダです。 世間では、PMIというと１００日プラン、という認識がありますが、１００日プランを作っていますか？,TEXT_ONLY_REPLACE
C_000829,story_03_ch03_rt03,u12fa,210,02-02 解説 本文,False,金田： 当社では、１００日プランは作っていません。 実はＰＭＩと言う言葉もあまり使っていません。 経営は投資直後だけでなく継続的に続くものですし、投資直後の熱量を継続させることが肝要だと思っています。 投資後に、特別なプロジェクトを立ち上げて、無理に１００日プランにのせる施策をひねり出すことよりも、現場の会議体に入っていって、潜在力と強みを皆で共有しながら、出来ていないこと、強みを活かせていないことを確認し、アクションリストを作って、ＰＤＣＡを回したほうが効果的だと私は考えています。 こうしたやり方をとっているので、逆に、１００日超えても、アクションリストの中身を更新しながら、PDCAを回し続けることになります。 これを実行すると、組織として、実行力とスピード感覚が身につきます。これは、とても大事なことでして、この積み重ねが組織力強化につながります。,TEXT_ONLY_REPLACE
C_000830,story_03_ch03_rt03,u12fa,211,02-02 解説 本文,False,岡： なるほど。金田さんのところでは、１００日プランという形ではなく、アクションリストを作って、それをもとにPDCAを回しているということですね。 福崎さんのところでは、いかがですか？,TEXT_ONLY_REPLACE
C_000831,story_03_ch03_rt03,u12fa,212,02-02 解説 本文,False,福崎：　当社では、全投資案件で100日プランを作成しています。 投資後のバリュークリエーション,TEXT_ONLY_REPLACE
C_000832,story_03_ch03_rt03,u12fa,212,02-02 解説 本文,True,　丸の内キャピタルのバリュークリエーションチームについては、第２章の座談会２において紹介している。,TEXT_ONLY_REPLACE
C_000833,story_03_ch03_rt03,u12fa,212,02-02 解説 本文,False,を一定の期間で実現するための設計図という位置づけですので、１００日プランについては、とても重要視しています。 当社にいるバリュークリエーションチームが中心となって、投資検討時のプランを投資先経営陣とも議論しながら、必要に応じてファインチューニングして、策定・実行の確実性を高めています。,TEXT_ONLY_REPLACE
C_000834,story_03_ch03_rt03,u12fa,214,02-02 解説 本文,False,岡： クロージング後、すぐにバリューアップ策を実行していくためには、１００日プランなのか、アクションリストなのか、呼び方はともかく、何らか管理する仕組みが必要であることがわかりました。 以上、今回は、投資ファンドと投資先企業の経営陣との目線合わせが必要な五つのテーマについて伺ってきました。 福﨑さん、金田さん、ありがとうございました。,TEXT_ONLY_REPLACE
C_000835,story_04_ch04_rt04,u154b,0,01-01 章 第◯章,False,第４章,TEXT_ONLY_REPLACE
C_000836,story_04_ch04_rt04,u154b,1,01-01 章 タイトル,False,ポストクロージング,TEXT_ONLY_REPLACE
C_000837,story_04_ch04_rt04,u154b,2,01-02 節 数字,False,１,TEXT_ONLY_REPLACE
C_000838,story_04_ch04_rt04,u154b,3,01-02 節 見出し,False,米倉の1 on 1面談,TEXT_ONLY_REPLACE
C_000839,story_04_ch04_rt04,u154b,4,01-03 項 見出し,False,早朝に出社した寺田社長と西郷,TEXT_ONLY_REPLACE
C_000840,story_04_ch04_rt04,u154b,5,01 本文,False,クロージングの翌日。,TEXT_ONLY_REPLACE
C_000841,story_04_ch04_rt04,u154b,6,01 本文,False,西郷が、朝早い時間に出社すると、寺田社長の部屋から、灯りがもれているのに気がついた。,TEXT_ONLY_REPLACE
C_000842,story_04_ch04_rt04,u154b,7,01 本文,False,ドアが開いていたので、声をかける。 「おはようございます。今朝は、一段と早いですね」,TEXT_ONLY_REPLACE
C_000843,story_04_ch04_rt04,u154b,8,01 本文,False,「あっ、西郷さん、おはよう。 西郷さんも早いね。 メールがたくさんきていてね。 昨日、新たな門出についての所信表明を、一斉配信したから。 昨日は、米倉さんたちとのあの密度の濃いミーティングがあって・・・そのあと社内を歩き回っていたら、メールの処理がまったく追い付いていなくて・・・」 と言いながら、ドアまで歩み寄り、早朝に出社したわけを、西郷に説明する。,TEXT_ONLY_REPLACE
C_000844,story_04_ch04_rt04,u154b,9,01 本文,False,寺田社長は、この件の契約が締結された直後から、社内で、スモールグループの車座集会をいくつも開催して、電子が今後ミツカネグループから離れて事業運営していくことを、社員に丁寧に説明した。 多くの社員は、 『会社名が変わることは歓迎しないものの、今回のことは、大手町の判断だから仕方がない。誰が株主になろうとも、頑張ります』 と言ってくれた。 それでも寺田社長は、社員とはさらに一層コミュニケーションをとる必要性を感じており、大きな節目の日であった昨日も、会食までの時間を、社員とのコミュニケーションに使った。,TEXT_ONLY_REPLACE
C_000845,story_04_ch04_rt04,u154b,10,01 本文,False,「昨日は、本当に長い一日でした。 会食もお疲れ様でした」 とねぎらう西郷に、 「うん・・・でも会食は・・・なんだか不完全燃焼だったね」 と、寺田社長は、素直な感想を口にする。,TEXT_ONLY_REPLACE
C_000846,story_04_ch04_rt04,u154b,11,01 本文,False,夕べの会食では、寺田社長も西郷も、空気を読みながら、これまでにどういうギャップを感じてきたかを、ジェインの日下部代表パートナーと米倉に伝えるタイミングを窺っていた。 しかしながら、ジェインのほうから特段の問いかけがあったわけでもなく、こちらからも言い出しにくく、そうこうしているうちに、話題は、将来のIPOに移ってしまい、結局、二人がこれまでにジェインに対して感じてきたギャップは、解消されないままだった。,TEXT_ONLY_REPLACE
C_000847,story_04_ch04_rt04,u154b,12,01 本文,False,「西郷さんも仕事が溜まっているようだね」,TEXT_ONLY_REPLACE
C_000848,story_04_ch04_rt04,u154b,13,01 本文,False,「はい、今日から米倉さんの1 on 1面談が始まります。 初日からトラブルになると大変ですからね。 リマインダー,TEXT_ONLY_REPLACE
C_000849,story_04_ch04_rt04,u154b,13,01 本文,True,　リマインダー（reminder）とは「思い出させるもの」という意味で、予定やタスクを忘れないように知らせる仕組みのこと。,TEXT_ONLY_REPLACE
C_000850,story_04_ch04_rt04,u154b,13,01 本文,False,を入れてておかないと・・・」,TEXT_ONLY_REPLACE
C_000851,story_04_ch04_rt04,u154b,15,01-03 項 見出し,False,1 on 1面談のスケジューリングに苦労する西郷,TEXT_ONLY_REPLACE
C_000852,story_04_ch04_rt04,u154b,16,01 本文,False,米倉の1 on 1面談のスケジューリングを担当した西郷は、スケジュール調整にこれほど多大な労力を使うとは思ってもいなかった。,TEXT_ONLY_REPLACE
C_000853,story_04_ch04_rt04,u154b,17,01 本文,False,当初、西郷は、米倉のために、体系だった1 on 1面談のスケジュールを組もうとした。だが、その配慮はかなり早い段階で断念した。 部長たちは、新たな株主になったジェインから1 on 1の面談を受けることなど想定しておらず、地方の工場や事業所では、 『他の方々との面談が終わった頃でいいです』 と、早い時期の面談に尻込みした。面談を済ませた者から内容を聞いたうえで、自分の番の準備をしたいという算段である。 結果、西郷は、無理を受入れてくれそうな部長や、社内政治に多少疎い人たちから先に、スケジュールを入れていくことになった。,TEXT_ONLY_REPLACE
C_000854,story_04_ch04_rt04,u154b,18,01 本文,False,米倉には、そんな細かいことまで知らせていない。 でも米倉は、スケジューリングに苦労している西郷をみて、面倒をかけていることを察知し、 『非効率な移動になってもいいから、皆さんのスケジュールを優先させてください。週次ミーティングがある木曜の午前中以外は、どんなにパンパンになってもいいです』 と西郷に伝えていた。,TEXT_ONLY_REPLACE
C_000855,story_04_ch04_rt04,u154b,19,01 本文,False,初日である今日の1 on 1面談は、本社で実施される。 午前中に４スロット、午後は５スロット、合計９名から、約１時間ずつ話を聞く予定だ。 たまたま会議の予定があって、本社にきている生産やR&Dの部長たちには、彼らが出席する会議の前後の時間をとってもらった。 ９名の担当領域は、販売、人事、監査などバラバラ。 部長から話を聞いたと思ったら、その次には若手との面談が入るなど、米倉にはまったくもって申し訳ない、体系感ゼロの面談スケジュールだ。,TEXT_ONLY_REPLACE
C_000856,story_04_ch04_rt04,u154b,20,01 本文,False,「誰か同行させて、どういう位置づけの業務かなどを、説明してあげたいのですが、米倉さんは頑なに、 『一人でいい』 って言うんです。 『経企の若手に、議事録をとらせましょうか』 と、聞いてみたのですが、 『配慮は有難いが、皆さんも忙しいでしょうし、1対１にしてくれ』 とのことでした」 と、西郷は、寺田社長に状況を共有する。,TEXT_ONLY_REPLACE
C_000857,story_04_ch04_rt04,u154b,21,01 本文,False,「面談の人数が膨れ上がってきたときに、私も、 『同じ部署の人だったら複数人一緒でもいいか？』 と、聞いたけど、1対１にはこだわっていたね」 仕方ないという表情でうなずく寺田社長。,TEXT_ONLY_REPLACE
C_000858,story_04_ch04_rt04,u154b,22,01 本文,False,気を取り直して、寺田社長が、 「あっ、そうだ！ 今日の昼は、久しぶりにコンビニランチにしよう」 と西郷を誘う。,TEXT_ONLY_REPLACE
C_000859,story_04_ch04_rt04,u154b,23,01 本文,False,「はい、わかりました！」,TEXT_ONLY_REPLACE
C_000860,story_04_ch04_rt04,u154b,24,01-03 項 見出し,False,1 on 1面談初日,TEXT_ONLY_REPLACE
C_000861,story_04_ch04_rt04,u154b,25,01 本文,False,昼休み。,TEXT_ONLY_REPLACE
C_000862,story_04_ch04_rt04,u154b,26,01 本文,False,寺田社長と西郷のコンビにランチの話題は、当然のことながら、今日から始まった米倉の1 on 1面談のことである。,TEXT_ONLY_REPLACE
C_000863,story_04_ch04_rt04,u154b,27,01 本文,False,「午前中の面談では、米倉さんの印象は、悪くなかったようだね。 『投資ファンドの人だから怖い人かと思っていたら、人当たりは柔らかいし、寄り添ってくれそうだった』 とか、 『どういう業務を担当しているか説明したら、理解が早くてびっくりした』 とか、米倉さんには、良い印象を持ったようだ」 と言いながら、寺田社長は笑顔を見せる。,TEXT_ONLY_REPLACE
C_000864,story_04_ch04_rt04,u154b,28,01 本文,False,協力してくれたことに謝意を示すために、寺田社長も、初日の面談対象者には、事前に連絡を入れ、終了後も、どういう面談だったかをフォローしていた。,TEXT_ONLY_REPLACE
C_000865,story_04_ch04_rt04,u154b,29,01 本文,False,西郷も、 「私も、面談を終了した方に、感想を聞いてみました。 そしたら、 『うなずいて聞いてくれるから話しやすかった』 とか、なかなか好評でした」 と伝える。,TEXT_ONLY_REPLACE
C_000866,story_04_ch04_rt04,u154b,30,01 本文,False,そして、 「米倉さんは、面談の最後に、 『日頃から感じている経営課題がありますか？』 と、聞いているみたいですよ」 と西郷は言う。,TEXT_ONLY_REPLACE
C_000867,story_04_ch04_rt04,u154b,31,01 本文,False,「それは、米倉さんによる評価の材料になるのだろうね」 と寺田社長。,TEXT_ONLY_REPLACE
C_000868,story_04_ch04_rt04,u154b,32,01 本文,False,「たぶん・・・そうですね。 しかし・・・初対面の米倉さんに、ウチの人たちがどこまで本音で話をするでしょうか・・・。 米倉さんを警戒視する部長たちは、 『聞かれたことに、どこまで話していいか』 と、事前に相談しにきます。 なかには、 『進駐軍がやってくるんですね。どう迎え撃ったらいいのでしょうか』 と、真顔で聞いてくる部長もいます」 と西郷は応え、 「経営課題をどこまで話していい相手かどうか、彼らも彼らなりに判断しています。 彼らは、米倉さんのことを、全く知りませんから。 しかし・・・それで米倉さんに評価されてしまったら・・・彼らも可哀想なことになります」 と、面談者の気持ちに寄り添った感想を伝える。,TEXT_ONLY_REPLACE
C_000869,story_04_ch04_rt04,u154b,33,01 本文,False,「確かにそうだね。 他方、若手は、意外と周りのことをよく見ているし、感じていることをどんどん話すかもしれない」,TEXT_ONLY_REPLACE
C_000870,story_04_ch04_rt04,u154b,34,01 本文,False,「ですね・・・若手といったら、ジェインから来ている林さんのことですが・・・この間、優秀だという話をしましたけど、まだ余力がありそうなので、予算の組み直し作業も担当してもらっています」 と寺田社長に報告する。,TEXT_ONLY_REPLACE
C_000871,story_04_ch04_rt04,u154b,35,01 本文,False,グローバル企業に脱皮することを想定し、電子では、１２月決算に変更した。 それに伴い、今年度は、４月から１２月までの変則決算になるため、予算の組み直しが必要になっていた。,TEXT_ONLY_REPLACE
C_000872,story_04_ch04_rt04,u154b,36,01 本文,False,「林さんの頭のなかには、ウチの経営管理の業務フローが、ほとんど入っています。 目から鼻へ抜ける人って、ああいう人のことを言うんだなって、ホント感心します。 昨日もね・・・」,TEXT_ONLY_REPLACE
C_000873,story_04_ch04_rt04,u154b,37,01 本文,False,西郷が次を言いかけた時、寺田社長のスマホが振動した。,TEXT_ONLY_REPLACE
C_000874,story_04_ch04_rt04,u154b,38,01-03 項 見出し,False,品質トラブルの第一報,TEXT_ONLY_REPLACE
C_000875,story_04_ch04_rt04,u154b,39,01 本文,False,西郷に目配せして、スマホに耳をあてる寺田社長。,TEXT_ONLY_REPLACE
C_000876,story_04_ch04_rt04,u154b,40,01 本文,False,しばらく話を聞いた後、 「そうか・・・わかった・・・処理のほう、よろしく頼む。 連絡、ありがとう」,TEXT_ONLY_REPLACE
C_000877,story_04_ch04_rt04,u154b,41,01 本文,False,西郷が、箸を置き、寺田社長の目を見る。,TEXT_ONLY_REPLACE
C_000878,story_04_ch04_rt04,u154b,42,01 本文,False,「関東工場で、品質トラブルだ。 今、原因の調査中だ」,TEXT_ONLY_REPLACE
C_000879,story_04_ch04_rt04,u154b,43,01 本文,False,「この間も計画外停止がありましたが・・・」,TEXT_ONLY_REPLACE
C_000880,story_04_ch04_rt04,u154b,44,01 本文,False,「うん・・・詳細については、またあとで連絡をくれることになっている」 ,TEXT_ONLY_REPLACE
C_000881,story_04_ch04_rt04,u154b,45,01-02 節 数字,False,２,TEXT_ONLY_REPLACE
C_000882,story_04_ch04_rt04,u154b,46,01-02 節 見出し,False,緊張の場になった初回の週次ミーティング,TEXT_ONLY_REPLACE
C_000883,story_04_ch04_rt04,u154b,47,01-03 項 見出し,False,米倉の1 on 1面談の感想,TEXT_ONLY_REPLACE
C_000884,story_04_ch04_rt04,u154b,48,01 本文,False,その数日後。 木曜朝８時。 定例ミーティングの日だ。 今日は、その初回。,TEXT_ONLY_REPLACE
C_000885,story_04_ch04_rt04,u154b,49,01 本文,False,会議室に参集したのは、ジェインの米倉と、ミツカネ電子の寺田社長と西郷である。,TEXT_ONLY_REPLACE
C_000886,story_04_ch04_rt04,u154b,50,01 本文,False,先般来、米倉から、 『業績のことが気になっているので、一回目の週次ミーティングでは、足元の業績と今期の見通しについて説明して頂きたい』 と言われていた。,TEXT_ONLY_REPLACE
C_000887,story_04_ch04_rt04,u154b,51,01 本文,False,会議室に入った寺田社長は、挨拶したあと、1 on 1面談の感想を米倉に聞いてみた。,TEXT_ONLY_REPLACE
C_000888,story_04_ch04_rt04,u154b,52,01 本文,False,「さすが、メーカーです。皆さん、真面目ですね。 自分の業務にしっかり取り組んでいる様子がよくわかります。 お二人には、正直な感想を伝えるべきだと思いますので、あえて申しますと、自分の業務以外には、あまり関心が高くないのか、組織のなかで、自分の業務がどういう位置づけにあるのかついての認識が薄い人が多い印象です」,TEXT_ONLY_REPLACE
C_000889,story_04_ch04_rt04,u154b,53,01 本文,False,（なるほど・・・） と思いながら、 「確かに、ウチの人たちは、他の担当者の仕事にまで、口を出すことを遠慮するところがあります」 と控えめに相槌をうつ寺田社長。,TEXT_ONLY_REPLACE
C_000890,story_04_ch04_rt04,u154b,54,01 本文,False,「そういうところは、今後、変えてもらう必要があります」 米倉のハッキリとしたもの言いに、ドキッとしながら、寺田社長と西郷は、目を見合わせる。,TEXT_ONLY_REPLACE
C_000891,story_04_ch04_rt04,u154b,55,01 本文,False,米倉は、 「他人の仕事にまで余計なことを言わないことは、組織文化かもしれません。 しかしながら全体観を持たずに業務を遂行するのは危ないと言わざるをえません。 業務というものは、その業務単体で完結することは、ほとんどありません。 流れている業務をいくつかの担当に分けて、実行しますから、自分の業務と、その前後の業務の流れがどうなっているかを確認しながら遂行することが必要です。 確認しているからこそ、不正につながる兆候はないか、他の担当者とかぶる業務をやっていないかなどが、わかります」,TEXT_ONLY_REPLACE
C_000892,story_04_ch04_rt04,u154b,56,01 本文,False,（それはそのとおりだ・・・） と寺田社長は思う。,TEXT_ONLY_REPLACE
C_000893,story_04_ch04_rt04,u154b,57,01 本文,False,「そういうことに無関心だと、効率性の問題も生じます。 必要な業務がなされていないことに、誰も気づかないかもしれません。 そうなると、今度は、内部統制,TEXT_ONLY_REPLACE
C_000894,story_04_ch04_rt04,u154b,57,01 本文,True,　内部統制とは、組織が業務を健全かつ効率的に運営し、目標を達成するために設けられたルールや仕組み全体のこと。,TEXT_ONLY_REPLACE
C_000895,story_04_ch04_rt04,u154b,57,01 本文,False,の問題が出てきます。内部統制に不備があるとしたら、深刻な問題を引き起こしかねません」,TEXT_ONLY_REPLACE
C_000896,story_04_ch04_rt04,u154b,59,01 本文,False,ミツカネ電子では、優秀な人材が、あるポジションに就くと、元の部門から、その人と一緒に、一部の業務が移ってくることがある。数年後にその人が異動すると、持ってきた仕事を一緒に持っていくこともあるし、そのまま残ることもある。 そんな状況のなかで、後任者は、つじつまが合うように、少しずつ改善をしながら、それなりに業務をまわしている。 これを繰り返していくと、業務分担が曖昧になっていく。 それでも業務がまわるのであれば、波風をたてたくないとする組織文化が、ミツカネグループにはある。 『見ざる聞かざる言わざる,TEXT_ONLY_REPLACE
C_000897,story_04_ch04_rt04,u154b,59,01 本文,True,　見ざる聞かざる言わざるとは、悪事や不正、余計な争いに関わらないようにする姿勢を表す言葉で、この言葉の起源は、奈良県東大寺の彫刻にある三猿に由来する。,TEXT_ONLY_REPLACE
C_000898,story_04_ch04_rt04,u154b,59,01 本文,False,』である。,TEXT_ONLY_REPLACE
C_000899,story_04_ch04_rt04,u154b,61,01 本文,False,寺田社長は、その文化のなかで育ってきており、日々の業務について、多少非効率なところがあることは認識していたが、 （隣の担当者の業務に、土足で踏み入れるようなことは、お互い、嫌だろう） と考え、社長就任以降、業務分担には手を出していなかった。,TEXT_ONLY_REPLACE
C_000900,story_04_ch04_rt04,u154b,62,01 本文,False,電子の社長に就任したときは、大手町からお預かりした子会社を、任期中、恙なくまわせればよいという意識だった。,TEXT_ONLY_REPLACE
C_000901,story_04_ch04_rt04,u154b,63,01 本文,False,寺田社長は、自分の甘さを、米倉にズバリと指摘されて、居心地の悪さを感じる。,TEXT_ONLY_REPLACE
C_000902,story_04_ch04_rt04,u154b,64,01 本文,False,1 on 1面談は、開始してからまだ数日しか経っていない。 その数日間で、自分が無意識に見過ごしてきた経営課題をしっかりと見抜き、それを業務の非効率や内部統制の問題として整理する米倉の見識に脱帽する。,TEXT_ONLY_REPLACE
C_000903,story_04_ch04_rt04,u154b,65,01 本文,False,寺田社長は、小さい声になりながら、 「そういうところも、今後、改善していければと思います」 と応える。,TEXT_ONLY_REPLACE
C_000904,story_04_ch04_rt04,u154b,66,01 本文,False,「執行は、社長の仕事ですから、改善をお願いします。 どこをどう改善したらいいかのアドバイスは、私もお手伝いさせてもらえると思います。 林にも、このことは伝えておきます」,TEXT_ONLY_REPLACE
C_000905,story_04_ch04_rt04,u154b,67,01 本文,False,（林さんは、また忙しくなりそうだな・・・） と思いながら、西郷も、 「有難いことに、林さんには、経営企画で、すでに目覚ましい活躍をしてもらっています。 予算の組み直しもやってもらっています。 業務の見直しについては、別途、相談させてください」 と会話に加わる。,TEXT_ONLY_REPLACE
C_000906,story_04_ch04_rt04,u154b,68,01 本文,False,林には、 『電子を独立した会社として機能させるための基盤を整備する』 という重いミッションがあった。 当初は、西郷のところにいる小杉という若手と一緒に、仕事を進めていたが、次々と新たなミッションが加わって、今では溢れんばかりの業務量になっている。 林には、その後、数人が追加投入され、今では、『チーム林』を形成している。,TEXT_ONLY_REPLACE
C_000907,story_04_ch04_rt04,u154b,69,01 本文,False,「林には、どんどん仕事を振ってください。 予算の組み直しのほうも、彼なら、そんなに時間をかけずに、骨格を作れるはずです。 それから・・・西郷さん、あと５人、追加で1 on 1面談をさせてもらいたいので、アレンジをお願いします。 この方々です」 と言い、米倉は、５人の名前が書いてあるリストを渡す。,TEXT_ONLY_REPLACE
C_000908,story_04_ch04_rt04,u154b,70,01 本文,False,（どこから、これらの名前を見つけ出したんだろう・・・） と思いながら、 「わかりました」 と返事し、西郷は、リストに目を落とす。,TEXT_ONLY_REPLACE
C_000909,story_04_ch04_rt04,u154b,71,01 本文,False,いずれも、次世代リーダーとして期待される若手だ。 IPOの準備期間に入ったら、この層にも参加してもらおうと、西郷は、寺田社長と日頃から話をしていた。 なんだか米倉に先読みされた感じがする。,TEXT_ONLY_REPLACE
C_000910,story_04_ch04_rt04,u154b,72,01-03 項 見出し,False,業績の説明,TEXT_ONLY_REPLACE
C_000911,story_04_ch04_rt04,u154b,73,01 本文,False,さて、いよいよ今日の本題だ。,TEXT_ONLY_REPLACE
C_000912,story_04_ch04_rt04,u154b,74,01 本文,False,「では、業績についてです。 足元の業績と今期の見通しについて説明をお願いします」 と米倉。,TEXT_ONLY_REPLACE
C_000913,story_04_ch04_rt04,u154b,75,01 本文,False,「はい、資料に沿って、説明を始めます」 と前置きし、西郷は、経営会議のときと同様に、１枚目から損益の数字を説明し始めた。,TEXT_ONLY_REPLACE
C_000914,story_04_ch04_rt04,u154b,76,01 本文,False,米倉から、 『事前に資料をもらいたい』 と言われていたため、西郷は、夕べ、業績に関する資料をメールしておいた。 米倉がこの資料を見たのは、1 on 1面談を終えたあとだろうから、おそらく夜に、目を通したものとみられる。,TEXT_ONLY_REPLACE
C_000915,story_04_ch04_rt04,u154b,77,01 本文,False,その米倉の表情に、次第に苛立ちの色が表れ始めた。,TEXT_ONLY_REPLACE
C_000916,story_04_ch04_rt04,u154b,78,01 本文,False,きっちり２分後。 米倉は、おもむろに 「すみません・・・」 と言い、西郷の説明を遮った。,TEXT_ONLY_REPLACE
C_000917,story_04_ch04_rt04,u154b,79,01 本文,False,「西郷さん、私はPL,TEXT_ONLY_REPLACE
C_000918,story_04_ch04_rt04,u154b,79,01 本文,True,　PL（Profit and Loss Statement）とは、損益計算書のこと。,TEXT_ONLY_REPLACE
C_000919,story_04_ch04_rt04,u154b,79,01 本文,False,は読めます。 どういう引き算をしたら、どの段階の利益になるかもわかります。 ですから、 『どの科目がいくらになってこの数字になった』 といった説明は必要ありません。 資料は、事前に目を通しました。 今日は、資料の説明よりも、なぜその数字になったか、数字が意味するところを説明してほしいのです」,TEXT_ONLY_REPLACE
C_000920,story_04_ch04_rt04,u154b,81,01 本文,False,「・・・」,TEXT_ONLY_REPLACE
C_000921,story_04_ch04_rt04,u154b,82,01 本文,False,寺田社長も凍っている。,TEXT_ONLY_REPLACE
C_000922,story_04_ch04_rt04,u154b,83,01 本文,False,ミツカネグループでは、発表者のプレゼンを遮って、誰かが何かを発言することはない。 例外があるとしたら、機嫌が悪いときの西園寺社長だけだ。 聞きたいことがあっても、 『プレゼンが終了するのを待って質問するのが礼儀だ』 という暗黙の了解があった。,TEXT_ONLY_REPLACE
C_000923,story_04_ch04_rt04,u154b,84,01 本文,False,そんなミツカネの文化を知らない米倉は、西郷のプレゼンを遮ったまま、質問を重ねる。,TEXT_ONLY_REPLACE
